Title,Kaltmiete zzgl. Nebenkosten (€/month),Warmmiete (€/month),Nebenkosten (€/month),Heizkosten_1 (€/month),Heizkosten_2 (€/month),Miete pro Stellplatz (€/month),Rooms_number,Surface Area (m^2),Floor,Zip Code,pics_number,energy_efficiency,Year of Construction,Condition,Price per sqm,Real Estate 3,Bezirk,Multiple floors,Deposit,lim_inhabitants,balcony,furnished,garden,Terrasse,pets_allowed,Garage,shower,bath,Einbaukueche,kitchenette,lift,open kitchen,basement,window in bathroom,WG-geeignet,Wohnen auf Zeit in title,nur mit Wohnberechtigungsschein in title,availability_date,days_until_available,Heating_Elektro,Heating_Fernwaerme,Heating_Gas,Heating_Oel,Heating_Luft-/Wasser-Waermepumpe,Heating_Blockheizkraftwerk,Heating_Solar,Heating_Erdwaerme,Heatingsys_Zentralheizung,Heatingsys_Fussbodenheizung,Heatingsys_Etagenheizung,time_lim (in months),accessible,Floor_cov_Parkett,Floor_cov_Fliesen,Floor_cov_Laminat,Floor_cov_Holzdielen,Floor_cov_Kunststoff,Floor_cov_Linoleum,Floor_cov_Stein,district_name
Wohnung zur Miete,,6490.0,,in Warmmiete enthalten,,,4.0,140.0,2.0,10119,48.0,,Altbau,neuwertig,46.35714285714285,other,Mitte,False,,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,False,False,,False,True,True,False,True,False,False,True,Mitte
Wohnung zur Miete,,2500.0,,in Warmmiete enthalten,,,4.0,65.0,,12557,26.0,,,neuwertig,38.46153846153846,Ambius Immobilien GmbH,Treptow-Köpenick,False,3000.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,Köpenick
Wohnung zur Miete,1500.0,1800.0,500.0,in Warmmiete enthalten,,,2.0,50.0,2.0,10439,17.0,,,neuwertig,30.0,Ambius Immobilien GmbH,Pankow,False,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,True,False,False,False,Gesundbrunnen
Wohnung zur Miete,1500.0,2000.0,,in Warmmiete enthalten,,,3.0,50.0,,13357,12.0,,,,30.0,Ambius Immobilien GmbH,Mitte,False,2000.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Gesundbrunnen
Wohnung zur Miete,2330.0,2630.0,300.0,in Warmmiete enthalten,,,2.0,90.0,,14057,25.0,4.0,Altbau,,25.89,dydo Immobilien & Hausverwaltung,Charlottenburg-Wilmersdorf,False,6990.0,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,False,False,Charlottenburg
Loft zur Miete,,2750.0,,in Warmmiete enthalten,,,2.0,130.0,,10779,25.0,,Altbau,neuwertig,21.15384615384616,other,Tempelhof-Schöneberg,False,6000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,True,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,1640.0,2035.0,475.0,in Nebenkosten enthalten,,,2.0,55.0,3.0,14199,,,Neubau,neuwertig,29.82,Blueground Germany GmbH,Charlottenburg-Wilmersdorf,False,4070.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Schmargendorf
Studio zur Miete,1270.0,1630.0,360.0,in Nebenkosten enthalten,,,2.0,61.0,1.0,10247,,,,neuwertig,20.82,Blueground Germany GmbH,Friedrichshain-Kreuzberg,False,3260.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,True,False,False,False,False,False,False,Friedrichshain
Studio zur Miete,2050.0,2410.0,360.0,in Nebenkosten enthalten,,,2.0,62.0,4.0,10178,,,,neuwertig,33.06,Blueground Germany GmbH,Friedrichshain-Kreuzberg,False,4820.0,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,False,True,,False,True,False,False,False,False,False,False,Mitte
Wohnung zur Miete,3450.0,4144.0,425.0,,200.0,,3.0,138.0,5.0,10707,6.0,,Altbau,,25.0,other,Charlottenburg-Wilmersdorf,False,10350.0,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,True,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,,1900.0,,in Warmmiete enthalten,,,1.0,40.0,,10247,14.0,,,,47.5,Ambius Immobilien GmbH,Friedrichshain-Kreuzberg,False,1900.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,1690.0,,,,,3.0,63.0,1.0,12101,8.0,4.0,Neubau,Gepflegt,26.825396825396822,ohne-makler.net - Immobilien selbst vermarkten,Tempelhof-Schöneberg,False,3380.0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,3.0,False,False,False,False,False,False,False,False,Tempelhof
Wohnung zur Miete,1500.0,1850.0,350.0,in Warmmiete enthalten,,,3.0,83.0,,12524,13.0,1.0,Neubau,Gepflegt,17.99,Living in Berlin - my pink Immobilien GmbH,Treptow-Köpenick,False,4500.0,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,True,True,False,,False,False,False,False,False,False,False,False,Altglienicke
Studio zur Miete,6250.0,7344.0,914.0,,,180.0,5.0,203.0,,14109,20.0,,Neubau,,30.79,other,Steglitz-Zehlendorf,False,,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Wannsee
Wohnung zur Miete,2850.0,3160.0,,nicht in Warmmiete enthalten,,,5.0,156.0,,10717,16.0,,Altbau,neuwertig,18.27,Engel & Völkers Berlin Mitte GmbH,Charlottenburg-Wilmersdorf,False,,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,False,False,True,,False,True,False,False,True,False,False,False,Wilmersdorf
Wohnung zur Miete,572.0,755.0,101.0,,82.0,,1.0,37.0,2.0,12489,10.0,6.0,Altbau,,15.11,berlinraum,Treptow-Köpenick,False,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,False,False,24.0,False,False,True,False,False,False,False,False,Adlershof
Wohnung zur Miete,1700.0,2150.0,450.0,in Warmmiete enthalten,,,3.0,110.0,,12527,11.0,,Neubau,Gepflegt,15.45,other,Treptow-Köpenick,False,5100.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,False,False,False,True,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Schmöckwitz
Maisonette zur Miete,1650.0,2030.0,380.0,in Warmmiete enthalten,,,4.0,109.0,0.0,13465,10.0,6.0,Neubau,,15.11,other,Reinickendorf,False,4950.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,2025-02-12,0.0,True,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Frohnau
Studio zur Miete,1560.0,1920.0,360.0,in Nebenkosten enthalten,,,2.0,69.0,3.0,10249,,,,neuwertig,22.61,Blueground Germany GmbH,Friedrichshain-Kreuzberg,False,3840.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Friedrichshain
Terrassenwohnung zur Miete,2648.0,3160.0,512.0,,256.0,,5.0,105.0,,13088,22.0,1.0,Neubau,Erstbezug,25.0,PROGENEA GmbH & Co. Liegenschaften KG,Pankow,False,5000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,True,False,False,False,False,True,False,,False,True,False,False,False,False,False,False,Weißensee
Wohnung zur Miete,,1800.0,,in Warmmiete enthalten,,,3.0,40.0,,13585,16.0,,,,45.0,Ambius Immobilien GmbH,Spandau,False,1800.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2025-03-01,17.0,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,Spandau
Wohnung zur Miete,7848.0,8720.04,872.04,in Warmmiete enthalten,,220.0,5.0,265.0,,14129,27.0,0.0,Neubau,Erstbezug,29.59,VON POLL IMMOBILIEN Berlin,Steglitz-Zehlendorf,False,23544.0,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,,,False,False,False,False,False,False,False,True,False,True,False,,False,False,False,False,True,False,False,False,Schlachtensee
Wohnung zur Miete,1200.0,1350.0,150.0,in Warmmiete enthalten,,,1.5,41.0,2.0,10439,30.0,,,,28.92,ohne-makler.net - Immobilien selbst vermarkten,Pankow,False,2400.0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Pankow
Studio zur Miete,,2000.0,,,,,2.0,58.0,,10407,12.0,,,,34.48275862068966,Urban Apartments,Pankow,False,2000.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,,1391.0,,,,,1.0,20.0,1.0,10777,7.0,,,,69.55,HOMELIKE INTERNET GmbH,Tempelhof-Schöneberg,False,1500.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-05-08,85.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Schöneberg
Studio zur Miete,1780.0,2255.0,475.0,in Nebenkosten enthalten,,,3.0,90.0,3.0,10785,24.0,,Neubau,neuwertig,19.78,Blueground Germany GmbH,Friedrichshain-Kreuzberg,False,4510.0,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,True,False,,False,True,False,False,False,False,False,False,Tiergarten
Studio zur Miete,,800.0,,in Warmmiete enthalten,,,1.0,25.0,,12049,10.0,,,,32.0,Globalflats UG,Neukölln,False,1250.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Wohnung zur Miete,484.77,837.77,138.0,,215.0,,2.0,53.0,1.0,13591,7.0,5.0,Neubau,,9.01,Gewobag Wohnungsbau  Aktiengesellschaft Berlin,Spandau,False,1454.31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Staaken
Wohnung zur Miete,,1007.0,,,,,2.0,25.0,1.0,12247,10.0,,,,40.28,HOMELIKE INTERNET GmbH,Steglitz-Zehlendorf,False,1500.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Steglitz
Wohnung zur Miete,,1900.0,,,,,2.0,46.0,2.0,12055,11.0,,,,41.30434782608695,HOMELIKE INTERNET GmbH,Neukölln,False,3800.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-09,86.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Wohnung zur Miete,1025.0,1425.0,400.0,in Warmmiete enthalten,,80.0,2.0,66.0,0.0,13158,8.0,2.0,Neubau,neuwertig,15.49,Müller Merkle Immobilien GmbH,Pankow,False,3075.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,2025-03-01,17.0,False,True,False,False,False,False,False,False,False,True,False,,True,False,False,False,False,False,False,False,Rosenthal
Wohnung zur Miete,850.0,1030.0,,,180.0,,2.0,56.0,0.0,13629,9.0,3.0,Altbau,Gepflegt,15.07,other,Charlottenburg-Wilmersdorf,False,1700.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Siemensstadt
Studio zur Miete,2400.0,3010.0,610.0,in Nebenkosten enthalten,,,4.0,113.0,3.0,10587,,,,neuwertig,21.24,Blueground Germany GmbH,Charlottenburg-Wilmersdorf,False,6020.0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,1898.26,2374.24,276.34,,199.0,,3.0,112.0,2.0,12557,9.0,2.0,Neubau,,16.83,Deutsche Wohnen,Treptow-Köpenick,False,5694.78,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,True,False,,False,False,False,False,False,False,False,False,Köpenick
Wohnung zur Miete,1590.0,1710.0,120.0,,,,2.0,45.0,2.0,10559,24.0,,,,34.87,Privater Anbieter,Mitte,False,2900.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,2025-03-01,17.0,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,True,False,False,False,Moabit
Wohnung zur Miete,1898.0,2386.0,488.0,in Warmmiete enthalten,,,3.0,75.0,1.0,13465,4.0,,Neubau,neuwertig,25.31,ohne-makler.net - Immobilien selbst vermarkten,Reinickendorf,False,3796.0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,True,False,False,,False,False,True,False,False,False,False,False,Frohnau
Wohnung zur Miete,,1490.0,,,,,1.0,42.0,2.0,10965,11.0,,,,35.476190476190474,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,2000.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-05-08,85.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Kreuzberg
Wohnung zur Miete,1360.0,1525.0,,,165.0,,2.0,46.0,2.0,10827,7.0,,Neubau,Erstbezug,29.08,Passgenau Immobilien,Tempelhof-Schöneberg,False,4080.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,1950.0,2300.0,160.0,,190.0,,2.0,72.0,,10249,16.0,,Altbau,,27.08,Privater Anbieter,Friedrichshain-Kreuzberg,False,3900.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Studio zur Miete,1191.75,1491.75,,,200.0,,3.0,82.0,,12489,1.0,,Neubau,,14.5,other,Treptow-Köpenick,False,3575.25,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2025-04-01,48.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Köpenick
Wohnung zur Miete,2405.0,3050.0,645.0,in Nebenkosten enthalten,,192.0,4.0,138.0,4.0,10785,23.0,,Neubau,,17.33,wohnReich Projektentwicklung GmbH,Friedrichshain-Kreuzberg,False,7215.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,Tiergarten
Studio zur Miete,1779.73,2102.0,,,312.0,,3.0,61.0,,10115,6.0,,Neubau,,29.0,other,Mitte,False,5337.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2025-03-01,17.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,1560.0,1745.0,,,185.0,,2.0,52.0,3.0,10827,7.0,,Neubau,Erstbezug,29.93,Passgenau Immobilien,Tempelhof-Schöneberg,False,4680.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,5400.0,6400.0,1000.0,in Warmmiete enthalten,,,4.0,150.0,3.0,14193,1.0,,,,36.0,Grundsolide Immoblien,Charlottenburg-Wilmersdorf,False,,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Grunewald
Wohnung zur Miete,1200.0,1500.0,,in Warmmiete enthalten,,,1.0,30.0,,10437,1.0,,,,40.0,Ambius Immobilien GmbH,Pankow,False,1900.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False,False,False,False,Prenzlauer Berg
Loft zur Miete,,2600.0,,in Warmmiete enthalten,,100.0,2.0,100.0,0.0,10243,8.0,,,Gepflegt,26.0,Globalflats UG,Friedrichshain-Kreuzberg,False,3000.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,708.18,902.29,122.1,,72.01,,2.0,47.0,7.0,12627,8.0,2.0,Neubau,,14.93,GESOBAU AG,Marzahn-Hellersdorf,False,2124.54,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Hellersdorf
Wohnung zur Miete,,1299.0,,,,,1.0,32.0,1.0,10439,9.0,,,,40.59375,HOMELIKE INTERNET GmbH,Pankow,False,1350.0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,2025-04-02,49.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Studio zur Miete,1049.0,1249.0,,,200.0,,1.0,20.0,,10625,9.0,2.0,Neubau,,52.45,other,Charlottenburg-Wilmersdorf,False,,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Wohnung zur Miete,997.9,1197.9,200.0,,90.0,,2.0,58.0,3.0,12107,12.0,5.0,Neubau,Gepflegt,17.0,other,Neukölln,False,2993.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,True,False,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,Mariendorf
Studio zur Miete,1439.0,1799.0,,,350.0,,1.0,42.0,,10829,11.0,2.0,Neubau,,34.26,other,Tempelhof-Schöneberg,False,,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,,,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Charlottenburg
Studio zur Miete,,2890.0,,in Warmmiete enthalten,,,3.0,96.0,,10249,13.0,4.0,,Gepflegt,30.104166666666668,Globalflats UG,Friedrichshain-Kreuzberg,False,4000.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,1210.0,1570.0,360.0,in Nebenkosten enthalten,,,2.0,69.0,1.0,10969,,,Altbau,neuwertig,17.54,Blueground Germany GmbH,Friedrichshain-Kreuzberg,False,3140.0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Kreuzberg
Wohnung zur Miete,2710.0,3460.0,,,750.0,,3.0,145.0,,14193,,,,,18.69,Grundsolide Immoblien,Charlottenburg-Wilmersdorf,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Grunewald
Wohnung zur Miete,2970.0,3300.0,330.0,,165.0,,3.0,110.0,6.0,10115,12.0,,Neubau,neuwertig,26.9,PROGENEA GmbH & Co. Liegenschaften KG,Mitte,False,8910.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,True,True,False,False,,False,False,False,False,False,False,False,False,Mitte
Studio zur Miete,,1990.0,,in Warmmiete enthalten,,,3.0,74.0,,12103,13.0,,,Gepflegt,26.89189189189189,Globalflats UG,Tempelhof-Schöneberg,False,3900.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Tempelhof
Wohnung zur Miete,1340.0,1510.0,,,170.0,,2.0,47.0,1.0,10827,7.0,,Neubau,Erstbezug,28.1,Passgenau Immobilien,Tempelhof-Schöneberg,False,4020.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False,True,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Mitte
Wohnung zur Miete,3000.32,3400.0,,in Nebenkosten enthalten,,150.0,4.0,128.0,4.5,10179,11.0,,Neubau,neuwertig,23.44,Privater Anbieter,Friedrichshain-Kreuzberg,True,9000.0,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Kreuzberg
Studio zur Miete,,1050.0,,in Warmmiete enthalten,,,1.0,30.0,2.0,10999,10.0,,,,35.0,Globalflats UG,Friedrichshain-Kreuzberg,False,2500.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Kreuzberg
Wohnung zur Miete,823.0200000000001,1071.02,,in Nebenkosten enthalten,,,2.0,66.0,1.0,13403,8.0,4.0,Altbau,Gepflegt,12.47,Privater Anbieter,Reinickendorf,True,2469.06,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Reinickendorf
Wohnung zur Miete,1000.0,1200.0,,,200.0,,2.0,58.0,3.0,13587,,,,neuwertig,17.24,other,Spandau,False,,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,True,False,Hakenfelde
Wohnung zur Miete,1260.0,1260.0,,,,,3.0,70.0,,12105,,,Neubau,,18.0,Privater Anbieter,Tempelhof-Schöneberg,False,3780.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,2025-04-01,48.0,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,False,False,False,True,False,Mariendorf
Studio zur Miete,1690.0,2165.0,475.0,in Nebenkosten enthalten,,,3.0,117.0,3.0,10439,20.0,,Altbau,neuwertig,14.44,Blueground Germany GmbH,Pankow,False,4330.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,False,True,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,1690.0,1920.0,,,230.0,,2.0,59.0,6.0,10243,9.0,,Neubau,,28.64,Passgenau Immobilien,Friedrichshain-Kreuzberg,False,5070.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,1800.0,,,,,2.0,70.0,5.0,10997,32.0,,,,25.714285714285715,HOMELIKE INTERNET GmbH,Friedrichshain-Kreuzberg,False,1999.0,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,2025-05-10,87.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Kreuzberg
Studio zur Miete,,1790.0,,,,,2.0,72.0,,10249,9.0,,,,24.86111111111111,Globalflats UG,Friedrichshain-Kreuzberg,False,2800.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Friedrichshain
Wohnung zur Miete,,1650.0,,,,,3.0,72.0,3.0,12053,14.0,,,,22.916666666666668,HOMELIKE INTERNET GmbH,Neukölln,False,1750.0,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,2025-04-08,55.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neukölln
Wohnung zur Miete,900.1199999999999,900.0,,in Nebenkosten enthalten,,,1.0,78.0,2.0,13051,10.0,,Neubau,neuwertig,11.54,Privater Anbieter,Lichtenberg-Hohenschönhausen,True,,False,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Neu-Hohenschönhausen
Wohnung zur Miete,1499.0,1949.0,450.0,in Warmmiete enthalten,,,4.0,89.0,1.0,12589,17.0,2.0,Neubau,,16.71,STRATEGIS AG,Treptow-Köpenick,False,,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,False,True,False,,False,True,False,False,False,False,False,False,Rahnsdorf
Wohnung zur Miete,1975.0,2395.0,420.0,in Nebenkosten enthalten,,,4.0,150.0,3.0,12161,11.0,,Altbau,neuwertig,13.17,other,Steglitz-Zehlendorf,True,5925.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,Friedenau
Wohnung zur Miete,8788.0,9869.6,574.6,,507.0,,5.0,338.0,3.0,10707,14.0,,Altbau,Erstbezug,26.0,other,Charlottenburg-Wilmersdorf,False,,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,2025-02-12,0.0,False,True,False,False,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,Wilmersdorf
Wohnung zur Miete,2061.42,2485.0,,,90.0,130.0,3.0,94.0,2.0,10407,12.0,3.0,Neubau,neuwertig,21.93,other,Pankow,False,6600.0,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2025-02-12,0.0,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,Prenzlauer Berg
Wohnung zur Miete,970.0,1105.0,,,135.0,,2.0,64.0,0.0,12049,11.0,,Altbau,,14.96,berlinraum,Neukölln,False,2910.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2025-02-12,0.0,False,False,True,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,Neukölln
